"Time","Temperature","Well","OD600","Contents","pctmediashocked","bacteria","phage","phageshock","Rep","sm_od"
27001,"36.3 °C","A2",0.0792,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08196
27301,"36.2 °C","A2",0.0835,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08196
27601,"36.2 °C","A2",0.0792,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08198
27901,"36.3 °C","A2",0.0836,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08208
28201,"36.2 °C","A2",0.0806,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08223
28501,"36.3 °C","A2",0.0845,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0822
28801,"36.2 °C","A2",0.0792,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08202
29101,"36.1 °C","A2",0.0853,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0822
29401,"36.1 °C","A2",0.0804,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08202
29701,"36.2 °C","A2",0.0841,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0819
30001,"36.3 °C","A2",0.0792,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08208
30301,"36.2 °C","A2",0.0837,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08208
30601,"36.2 °C","A2",0.0802,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08228
30901,"36.2 °C","A2",0.0851,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08222
31201,"36.2 °C","A2",0.0803,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08203
31501,"36.1 °C","A2",0.0827,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08193
31801,"36.1 °C","A2",0.081,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08212
32101,"36.2 °C","A2",0.0835,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08196
32401,"36.2 °C","A2",0.0792,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08212
32701,"36.0 °C","A2",0.0859,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08214
33001,"36.2 °C","A2",0.0792,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08213
33301,"36.1 °C","A2",0.0857,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08213
33601,"36.1 °C","A2",0.0796,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08207
33901,"36.1 °C","A2",0.0832,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08206
34201,"36.1 °C","A2",0.0793,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08224
34501,"36.1 °C","A2",0.0846,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08226
34801,"36.1 °C","A2",0.0794,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0822
35101,"36.2 °C","A2",0.0851,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08229
35401,"36.2 °C","A2",0.0794,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08213
35701,"36.1 °C","A2",0.0858,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08211
36001,"36.2 °C","A2",0.0792,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08194
36301,"36.1 °C","A2",0.0851,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08193
36601,"36.2 °C","A2",0.0795,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08185
36901,"36.2 °C","A2",0.085,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0818
37201,"36.1 °C","A2",0.0795,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08158
37501,"36.2 °C","A2",0.084,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08154
37801,"36.2 °C","A2",0.0803,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08142
38101,"36.2 °C","A2",0.0835,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0814
38401,"36.2 °C","A2",0.0792,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08135
38701,"36.2 °C","A2",0.0841,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08141
39001,"36.2 °C","A2",0.0791,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0812
39301,"36.2 °C","A2",0.0843,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0812
39601,"36.1 °C","A2",0.079,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08133
39901,"36.2 °C","A2",0.0828,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08133
40201,"36.2 °C","A2",0.0791,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08147
40501,"36.1 °C","A2",0.0828,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08149
40801,"36.2 °C","A2",0.0801,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08147
41101,"36.1 °C","A2",0.083,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08136
41401,"36.1 °C","A2",0.0798,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08102
41701,"36.1 °C","A2",0.082,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08107
42001,"36.1 °C","A2",0.0791,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08123
42301,"36.2 °C","A2",0.0856,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08198
42601,"36.1 °C","A2",0.079,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08151
42901,"36.2 °C","A2",0.0842,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08168
43201,"36.3 °C","A2",0.0793,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08121
43501,"36.2 °C","A2",0.0826,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08134
43801,"36.1 °C","A2",0.079,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0813
44101,"36.1 °C","A2",0.0796,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08131
44401,"36.1 °C","A2",0.0803,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08125
44701,"36.1 °C","A2",0.0836,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08117
45001,"36.2 °C","A2",0.0866,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08105
45301,"36.2 °C","A2",0.0809,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0804
45601,"36.1 °C","A2",0.0807,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08074
45901,"36.1 °C","A2",0.0795,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08073
46201,"36.1 °C","A2",0.0806,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08107
46501,"36.2 °C","A2",0.0822,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0811
46801,"36.2 °C","A2",0.0791,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08117
47101,"36.1 °C","A2",0.079,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08171
47401,"36.2 °C","A2",0.0795,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08188
47701,"36.2 °C","A2",0.0824,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08236
48001,"36.2 °C","A2",0.0801,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0821
48301,"36.2 °C","A2",0.0843,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08224
48601,"36.2 °C","A2",0.0806,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08176
48901,"36.2 °C","A2",0.0829,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0816
49201,"36.1 °C","A2",0.0809,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08122
49501,"36.2 °C","A2",0.0829,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08108
49801,"36.2 °C","A2",0.0845,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08084
50101,"36.2 °C","A2",0.0807,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08029
50401,"36.1 °C","A2",0.0843,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08013
50701,"36.2 °C","A2",0.0798,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.07995
51001,"36.2 °C","A2",0.0815,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08005
51301,"36.3 °C","A2",0.0795,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0799
51601,"36.1 °C","A2",0.079,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08022
51901,"36.2 °C","A2",0.0791,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08039
52201,"36.2 °C","A2",0.0795,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08061
52501,"36.1 °C","A2",0.0805,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08087
52801,"36.2 °C","A2",0.079,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08093
53101,"36.1 °C","A2",0.0791,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08121
53401,"36.2 °C","A2",0.0825,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08146
53701,"36.0 °C","A2",0.0808,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.0813
54001,"36.2 °C","A2",0.08,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08117
54301,"36.1 °C","A2",0.0827,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08132
54601,"36.2 °C","A2",0.0807,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08123
54901,"36.2 °C","A2",0.0813,"0_NA_NA_NA_B","0","NA","NA","NA","B",0.08125
0,"35.9 °C","A3",0.0808,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08085
300,"36.0 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08084
600,"36.2 °C","A3",0.081,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08085
900,"36.2 °C","A3",0.081,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08084
1200,"36.2 °C","A3",0.0808,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08081
1500,"36.2 °C","A3",0.0808,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08081
1800,"36.2 °C","A3",0.0808,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.0808
2100,"36.1 °C","A3",0.081,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08078
2400,"36.1 °C","A3",0.0808,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08075
2700,"36.1 °C","A3",0.0808,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08074
3000,"36.1 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08072
3300,"36.1 °C","A3",0.0808,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08073
3600,"36.1 °C","A3",0.0809,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08072
3900,"36.0 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.0807
4200,"36.3 °C","A3",0.0808,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08069
4500,"36.3 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08065
4800,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08064
5100,"36.0 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08064
5400,"36.1 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08063
5700,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08061
6000,"36.3 °C","A3",0.0808,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08062
6300,"36.1 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.0806
6600,"36.3 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08059
6900,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08057
7200,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08058
7500,"36.2 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.0806
7800,"36.0 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08059
8100,"36.2 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08058
8400,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08057
8700,"36.2 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08056
9000,"36.2 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08055
9300,"36.0 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08055
9600,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08054
9900,"36.1 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08055
10200,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08053
10500,"36.0 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08052
10800,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08053
11100,"36.3 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08053
11400,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08054
11700,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08055
12000,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08055
12300,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08054
12600,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08054
12900,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08055
13200,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08054
13500,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08053
13800,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08053
14100,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08053
14400,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08051
14700,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08051
15000,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.0805
15300,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08048
15600,"36.0 °C","A3",0.0807,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08047
15900,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
16200,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
16500,"36.2 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
16800,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
17100,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
17400,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
17700,"36.0 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
18000,"36.2 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
18300,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
18600,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
18900,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
19200,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
19500,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
19800,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
20100,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
20400,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
20700,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
21000,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08043
21300,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
21600,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08043
21900,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08043
22200,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
22500,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
22800,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
23100,"36.2 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
23401,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08048
23701,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08049
24001,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.0805
24301,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08048
24601,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.0805
24901,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.0805
25201,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08048
25501,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08048
25801,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08048
26101,"36.0 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08048
26401,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08047
26701,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08047
27001,"36.3 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
27301,"36.2 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08047
27601,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
27901,"36.3 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
28201,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
28501,"36.3 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
28801,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
29101,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
29401,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
29701,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
30001,"36.3 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08043
30301,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08043
30601,"36.2 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08042
30901,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08042
31201,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08043
31501,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08042
31801,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08043
32101,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
32401,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
32701,"36.0 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
33001,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
33301,"36.1 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
33601,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08047
33901,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
34201,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
34501,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08047
34801,"36.1 °C","A3",0.0806,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08046
35101,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08043
35401,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
35701,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08045
36001,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
36301,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08043
36601,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08044
36901,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08043
37201,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08042
37501,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08041
37801,"36.2 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.0804
38101,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08041
38401,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08039
38701,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
39001,"36.2 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
39301,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08039
39601,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
39901,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
40201,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
40501,"36.1 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08036
40801,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08036
41101,"36.1 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08036
41401,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
41701,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
42001,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
42301,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
42601,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08035
42901,"36.2 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08035
43201,"36.3 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08036
43501,"36.2 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
43801,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08039
44101,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08039
44401,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
44701,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
45001,"36.2 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08039
45301,"36.2 °C","A3",0.0802,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.0804
45601,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08042
45901,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08042
46201,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08042
46501,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08041
46801,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08041
47101,"36.1 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08042
47401,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08041
47701,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08039
48001,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
48301,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
48601,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
48901,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08038
49201,"36.1 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08036
49501,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
49801,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08036
50101,"36.2 °C","A3",0.0802,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08034
50401,"36.1 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08035
50701,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
51001,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
51301,"36.3 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
51601,"36.1 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
51901,"36.2 °C","A3",0.0802,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08035
52201,"36.2 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08037
52501,"36.1 °C","A3",0.0804,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08036
52801,"36.2 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08035
53101,"36.1 °C","A3",0.0803,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08035
53401,"36.2 °C","A3",0.0805,"0_NA_NA_NA_C","0","NA","NA","NA","C",0.08036
