"Time","Temperature","Well","OD600","Contents","bact","phage","totalpfuinoc","Rep","sm_od"
26551,"37.3 °C","F7",0.12259,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.125461
26874,"37.2 °C","F7",0.12501,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.126082
27198,"37.4 °C","F7",0.12401,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.126469
27522,"37.4 °C","F7",0.12631,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.127011
27845,"37.3 °C","F7",0.12433,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.127418
28169,"37.4 °C","F7",0.1257,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.128097
28493,"37.2 °C","F7",0.12649,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.12874
28817,"37.2 °C","F7",0.12598,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.129408
29140,"37.3 °C","F7",0.12686,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.130238
29464,"37.3 °C","F7",0.12733,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.131044
29788,"37.3 °C","F7",0.1288,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.131953
30112,"37.3 °C","F7",0.12888,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.132806
30435,"37.3 °C","F7",0.12943,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.133802
30759,"37.3 °C","F7",0.13038,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.134868
31083,"37.3 °C","F7",0.13112,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.135982
31406,"37.4 °C","F7",0.13213,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.137169
31730,"37.3 °C","F7",0.13317,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.138415
32054,"37.3 °C","F7",0.13428,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.139718
32378,"37.3 °C","F7",0.13492,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.141091
32701,"37.4 °C","F7",0.13642,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.142599
33025,"37.3 °C","F7",0.13733,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.144149
33349,"37.3 °C","F7",0.13884,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.145825
33673,"37.3 °C","F7",0.14009,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.147613
33996,"37.3 °C","F7",0.14152,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.149488
34320,"37.3 °C","F7",0.14299,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.151485
34644,"37.3 °C","F7",0.14459,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.153633
34967,"37.3 °C","F7",0.1462,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.155938
35291,"37.3 °C","F7",0.14801,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.158442
35615,"37.3 °C","F7",0.15,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.161092
35939,"37.3 °C","F7",0.15192,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.163965
36262,"37.3 °C","F7",0.15409,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.167043
36586,"37.3 °C","F7",0.15672,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.170288
36910,"37.3 °C","F7",0.15884,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.173754
37233,"37.2 °C","F7",0.16149,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.177473
37557,"37.3 °C","F7",0.16447,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.181317
37881,"37.3 °C","F7",0.16764,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.185158
38205,"37.3 °C","F7",0.17124,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.189013
38528,"37.3 °C","F7",0.17451,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.192885
38852,"37.3 °C","F7",0.17873,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.196834
39176,"37.3 °C","F7",0.1827,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.200784
39500,"37.3 °C","F7",0.18654,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.204855
39823,"37.3 °C","F7",0.19138,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.20898
40147,"37.3 °C","F7",0.19603,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.213066
40471,"37.3 °C","F7",0.19993,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.21713
40795,"37.4 °C","F7",0.20288,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.221291
41118,"37.4 °C","F7",0.20619,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.225581
41442,"37.3 °C","F7",0.20996,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.230108
41766,"37.3 °C","F7",0.214,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.234674
42090,"37.3 °C","F7",0.21823,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.23932
42414,"37.3 °C","F7",0.22341,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.243973
42739,"37.3 °C","F7",0.22779,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.248612
43063,"37.3 °C","F7",0.23224,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.253206
43387,"37.4 °C","F7",0.23667,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.257876
43710,"37.4 °C","F7",0.24154,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.262543
44034,"37.3 °C","F7",0.24578,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.267209
44358,"37.3 °C","F7",0.25146,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.27197
44682,"37.3 °C","F7",0.25562,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.276676
45005,"37.2 °C","F7",0.26046,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.281465
45329,"37.3 °C","F7",0.26476,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.286285
45653,"37.3 °C","F7",0.2698,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.291187
45977,"37.2 °C","F7",0.27373,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.296085
46301,"37.3 °C","F7",0.27894,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.301075
46624,"37.3 °C","F7",0.28334,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.305971
46948,"37.3 °C","F7",0.2882,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.310878
47272,"37.4 °C","F7",0.29339,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.315776
47598,"37.3 °C","F7",0.29852,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.320569
47922,"37.3 °C","F7",0.30351,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.32528
48246,"37.2 °C","F7",0.30866,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.329912
48569,"37.3 °C","F7",0.31378,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.334486
48893,"37.3 °C","F7",0.31878,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.338926
49217,"37.2 °C","F7",0.32363,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.34311
49541,"37.3 °C","F7",0.3279,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.347151
49864,"37.3 °C","F7",0.33241,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.351115
50188,"37.3 °C","F7",0.33718,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.354964
50512,"37.3 °C","F7",0.34132,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.358713
50836,"37.4 °C","F7",0.34563,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.362404
51159,"37.2 °C","F7",0.34983,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.366035
51483,"37.3 °C","F7",0.3544,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.369523
51807,"37.3 °C","F7",0.35818,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.372992
52130,"37.2 °C","F7",0.36062,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.376474
52457,"37.2 °C","F7",0.36404,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.380175
52781,"37.3 °C","F7",0.36754,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.383849
53104,"37.2 °C","F7",0.3709,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.387626
53428,"37.3 °C","F7",0.37467,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.39147
53752,"37.3 °C","F7",0.37823,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.395382
54076,"37.3 °C","F7",0.38194,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.399419
54399,"37.3 °C","F7",0.38471,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.403431
54723,"37.3 °C","F7",0.38909,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.407463
55047,"37.3 °C","F7",0.393,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.411621
55371,"37.3 °C","F7",0.39763,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.415697
55694,"37.3 °C","F7",0.40078,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.419808
56018,"37.3 °C","F7",0.40531,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.423962
56342,"37.2 °C","F7",0.40934,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.428062
56665,"37.3 °C","F7",0.41379,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.432222
56989,"37.2 °C","F7",0.4186,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.436407
57313,"37.2 °C","F7",0.42206,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.440547
57637,"37.2 °C","F7",0.42503,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.444767
57960,"37.3 °C","F7",0.43067,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.449137
58284,"37.3 °C","F7",0.43376,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.453293
58608,"37.2 °C","F7",0.43874,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.457679
58932,"37.3 °C","F7",0.44232,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.462142
59255,"37.3 °C","F7",0.44631,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.466634
59579,"37.3 °C","F7",0.45094,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.471255
59903,"37.2 °C","F7",0.45564,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.475897
60226,"37.3 °C","F7",0.46,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.480634
60550,"37.3 °C","F7",0.46426,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.485507
60874,"37.3 °C","F7",0.46873,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.490488
61198,"37.3 °C","F7",0.47223,"PAO1_OMKO1_50_C","PAO1","OMKO1","50","C",0.495499
0,"37.0 °C","F8",0.097822,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.0961122
324,"37.0 °C","F8",0.095911,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.0960689
650,"37.0 °C","F8",0.095689,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.0962889
974,"37.0 °C","F8",0.095544,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.0966
1298,"37.0 °C","F8",0.095478,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.0970256
1622,"37.0 °C","F8",0.095433,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.0975618
1945,"36.9 °C","F8",0.095733,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.0982095
2269,"36.9 °C","F8",0.096067,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.0989602
2593,"37.2 °C","F8",0.096489,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.0998355
2916,"37.1 °C","F8",0.096956,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.1008286
3240,"37.0 °C","F8",0.097389,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.101952
3564,"37.2 °C","F8",0.098111,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.1031971
3889,"37.1 °C","F8",0.0988,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.104554
4212,"37.2 °C","F8",0.0998,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.106052
4536,"37.2 °C","F8",0.10084,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.107712
4860,"37.2 °C","F8",0.10191,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.109577
5184,"37.2 °C","F8",0.10324,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.111712
5507,"37.2 °C","F8",0.10482,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.114099
5831,"37.2 °C","F8",0.10642,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.116866
6155,"37.2 °C","F8",0.10819,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.120067
6479,"37.2 °C","F8",0.10984,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.123726
6802,"37.2 °C","F8",0.11168,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.127736
7126,"37.2 °C","F8",0.11378,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.132018
7450,"37.2 °C","F8",0.1164,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.13641
7774,"37.3 °C","F8",0.11949,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.141011
8098,"37.2 °C","F8",0.12326,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.145822
8421,"37.2 °C","F8",0.12711,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.150874
8745,"37.2 °C","F8",0.13249,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.155983
9069,"37.2 °C","F8",0.13843,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.160737
9393,"37.2 °C","F8",0.14478,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.164765
9716,"37.3 °C","F8",0.14994,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.168594
10040,"37.2 °C","F8",0.1545,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.172149
10364,"37.3 °C","F8",0.1577,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.175503
10687,"37.2 °C","F8",0.16241,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.179464
11011,"37.2 °C","F8",0.1676,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.183613
11335,"37.2 °C","F8",0.17378,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.187366
11659,"37.3 °C","F8",0.1782,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.189162
11982,"37.2 °C","F8",0.18003,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.192331
12306,"37.2 °C","F8",0.17871,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.195325
12630,"37.2 °C","F8",0.18307,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.199904
12954,"37.2 °C","F8",0.18549,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.202645
13277,"37.3 °C","F8",0.18804,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.201794
13601,"37.2 °C","F8",0.19731,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.200389
13925,"37.3 °C","F8",0.2039,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.19886
14249,"37.2 °C","F8",0.20513,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.197839
14572,"37.3 °C","F8",0.19174,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.195006
14896,"37.3 °C","F8",0.20989,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.193471
15220,"37.2 °C","F8",0.20997,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.189061
15543,"37.3 °C","F8",0.2245,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.185124
15867,"37.3 °C","F8",0.21048,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.17855
16191,"37.2 °C","F8",0.17698,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.172626
16515,"37.3 °C","F8",0.17399,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.168515
16838,"37.3 °C","F8",0.18202,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.16431
17162,"37.3 °C","F8",0.19369,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.159316
17486,"37.4 °C","F8",0.1768,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.152931
17810,"37.3 °C","F8",0.17639,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.147039
18133,"37.3 °C","F8",0.16579,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.143578
18457,"37.2 °C","F8",0.1706,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.139349
18781,"37.3 °C","F8",0.15876,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.134082
19104,"37.3 °C","F8",0.15124,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.130838
19428,"37.3 °C","F8",0.13587,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.127172
19752,"37.3 °C","F8",0.13194,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.125482
20076,"37.3 °C","F8",0.13208,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.124776
20399,"37.3 °C","F8",0.12984,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.123285
20723,"37.3 °C","F8",0.11788,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.122937
21047,"37.3 °C","F8",0.14178,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.1237
21370,"37.3 °C","F8",0.1235,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.121878
21694,"37.3 °C","F8",0.11793,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.121132
22018,"37.3 °C","F8",0.12632,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.120998
22342,"37.3 °C","F8",0.11458,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.120583
22665,"37.3 °C","F8",0.11897,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.121062
22989,"37.2 °C","F8",0.12488,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.121199
23313,"37.3 °C","F8",0.11717,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.120705
23636,"37.3 °C","F8",0.12636,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.120815
23960,"37.3 °C","F8",0.12551,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.120876
24284,"37.2 °C","F8",0.12356,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.120259
24608,"37.3 °C","F8",0.11604,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.120373
24931,"37.2 °C","F8",0.11659,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.121483
25255,"37.3 °C","F8",0.12217,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.122226
25579,"37.2 °C","F8",0.11937,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.122499
25903,"37.2 °C","F8",0.12034,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.123136
26227,"37.3 °C","F8",0.11994,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.123335
26551,"37.3 °C","F8",0.11827,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.123811
26874,"37.2 °C","F8",0.12697,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.124435
27198,"37.4 °C","F8",0.11934,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.124287
27522,"37.4 °C","F8",0.1247,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.124883
27845,"37.3 °C","F8",0.12714,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.124972
28169,"37.4 °C","F8",0.12402,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.124897
28493,"37.2 °C","F8",0.1249,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.125269
28817,"37.2 °C","F8",0.12574,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.12563
29140,"37.3 °C","F8",0.12233,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.125977
29464,"37.3 °C","F8",0.1247,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.126834
29788,"37.3 °C","F8",0.12451,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.127455
30112,"37.3 °C","F8",0.12549,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.128151
30435,"37.3 °C","F8",0.1253,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.128845
30759,"37.3 °C","F8",0.12559,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.129647
31083,"37.3 °C","F8",0.12639,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.130536
31406,"37.4 °C","F8",0.12774,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.131406
31730,"37.3 °C","F8",0.12851,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.132251
32054,"37.3 °C","F8",0.12921,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.133161
32378,"37.3 °C","F8",0.1309,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.134137
32701,"37.4 °C","F8",0.13091,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.135066
33025,"37.3 °C","F8",0.13147,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.136144
33349,"37.3 °C","F8",0.13243,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.137341
33673,"37.3 °C","F8",0.13332,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.138621
33996,"37.3 °C","F8",0.13448,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.139989
34320,"37.3 °C","F8",0.13509,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.141405
34644,"37.3 °C","F8",0.13619,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.14295
34967,"37.3 °C","F8",0.13761,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.144643
35291,"37.3 °C","F8",0.13897,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.146426
35615,"37.3 °C","F8",0.14019,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.148313
35939,"37.3 °C","F8",0.14169,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.150336
36262,"37.3 °C","F8",0.14344,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.152556
36586,"37.3 °C","F8",0.14523,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.15485
36910,"37.3 °C","F8",0.147,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.157341
37233,"37.2 °C","F8",0.14864,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.16007
37557,"37.3 °C","F8",0.15054,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.163057
37881,"37.3 °C","F8",0.15312,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.166266
38205,"37.3 °C","F8",0.15544,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.169553
38528,"37.3 °C","F8",0.15784,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.173041
38852,"37.3 °C","F8",0.16042,"PAO1_OMKO1_50_D","PAO1","OMKO1","50","D",0.17665
